,RT_Time,RT_Depth,RT_PUMP_ON,RT_PUMP_OFF,RT_ROP,RT_RPM.W,RT_SLIDE_BIT,RT_WOB,MR_GAMA.5S5A,MR_FLOW.M,MR_ROTATION,MR_RPM-AVG.MR,MR_RPM-MAG-AVG.MR,MR_GRAV.M,MR_VIBA.MR,MR_VIBL.MR,PD_Gamma,PD_Pump Event,PD_Axial Vibration,PD_Lateral Vibration
90146,2024-12-10 12:12:00,484.43,,,,,,153.51,,,,,,,,,,,,
90149,2024-12-10 12:12:05,484.43,,,,,,153.39,,,,,,,,,,,,
90151,2024-12-10 12:12:10,484.43,,,,,,153.42,,,,,,,,,,,,
90152,2024-12-10 12:12:15,484.43,,,,,,153.5,,,,,,,,,,,,
90153,2024-12-10 12:12:20,484.43,,,,,,153.33,,,,,,,,,,,,
90157,2024-12-10 12:12:25,484.43,,,,,,153.06,,,,,,,,,,,,
90158,2024-12-10 12:12:30,484.43,,,,,,153.09,,,,,,,,,,,,
90161,2024-12-10 12:12:35,484.43,,,,,,153.31,,,,,,,,,,,,
90163,2024-12-10 12:12:40,484.43,,,,,,153.42,,,,,,,,,,,,
90166,2024-12-10 12:12:45,484.43,,,,0,,153.48,,,,,,,,,,,,
90167,2024-12-10 12:12:50,484.43,,,,0,,153.42,,,,,,,,,,,,
90169,2024-12-10 12:12:55,484.43,,,,,,153.39,,,,,,,,,,,,
90170,2024-12-10 12:13:00,484.43,,,,0,,153.48,,,,,,,,,,,,
90173,2024-12-10 12:13:05,484.43,,,,-0.01,,153.24,,,,,,,,,,,,
90175,2024-12-10 12:13:10,484.43,,,,0,,153.26,,,,,,,,,,,,
90176,2024-12-10 12:13:15,484.43,,,,,,153.2,,,,,,,,,,,,
90179,2024-12-10 12:13:20,484.43,,,,,,153.26,,,,,,,,,,,,
90184,2024-12-10 12:13:25,484.43,,,,,,153.27,,,,,,,,,,,,
90187,2024-12-10 12:13:30,484.43,,,,,,153.45,,,,,,,,,,,,
90188,2024-12-10 12:13:35,484.43,,,,,,153.4,,,,,,,,,,,,
90190,2024-12-10 12:13:40,484.43,,,,,,153.47,,,,,,,,,,,,
90193,2024-12-10 12:13:45,484.43,,,,,,153.4,,,,,,,,,,,,
90195,2024-12-10 12:13:50,484.43,,,,,,153.41,,,,,,,,,,,,
90197,2024-12-10 12:13:55,484.43,,,,,,153.37,,,,,,,,,,,,
90198,2024-12-10 12:14:00,484.43,,,,,,153.22,,,,,,,,,,,,
90201,2024-12-10 12:14:02,484.43,,,,,,,57,,,,,,,,,,,
90202,2024-12-10 12:14:02,484.43,,,,,,,,,,1.78,,,0.16170408,0.20782728,,,,
90204,2024-12-10 12:14:05,484.43,,,,,,152.05,,,,,,,,,,,,
90205,2024-12-10 12:14:06,484.43,,,,,,,,,,,,,,,6.4,,,
90209,2024-12-10 12:14:10,484.43,,,,,,151.36,,,,,,,,,,,,
90212,2024-12-10 12:14:15,484.43,,,,,,150.66,,,,,,,,,,,,
90215,2024-12-10 12:14:20,484.43,,,,,,150.83,,,,,,,,,,,,
90219,2024-12-10 12:14:25,484.43,,,,,,150.85,,,,,,,,,,,,
90223,2024-12-10 12:14:30,484.43,,,,,,151.01,,,,,,,,,,,,
90224,2024-12-10 12:14:30,484.43,,,,,,151.01,,,,0.4,,,,,,,,
90227,2024-12-10 12:14:34,484.43,,,,,,,,,,-0.32,,,,,,,,
90228,2024-12-10 12:14:35,484.43,,,,,,151.71,,,,,,,,,,,,
90232,2024-12-10 12:14:38,484.43,,,,,,,,,,0.32,,,0.088863,,,,,
90234,2024-12-10 12:14:40,484.43,,,,,,151.95,,,,,,,,,,,,
90239,2024-12-10 12:14:45,484.43,,,,,,151.91,,,,,,,,,,,,
90240,2024-12-10 12:14:46,484.43,,,,,,,,0,,,,,,,,,,
90241,2024-12-10 12:14:48,484.43,,,,,,,,,,,,,,,,Pumps On Event,,
90242,2024-12-10 12:14:50,484.43,,,,,,153.86,,,,,,,,,,,,
90243,2024-12-10 12:14:50,484.43,,,,,,153.86,,,,-0.96,,,0.088863,,,,,
90244,2024-12-10 12:14:51,484.43,,,,,,,,,,,,,,,5.33,,,
90249,2024-12-10 12:14:55,484.43,,,,,,154.11,,,,,,,,,,,,
90253,2024-12-10 12:15:00,484.43,,,,,,154.3,,,,,,,,,,,,
90256,2024-12-10 12:15:05,484.43,,,,,,154.44,,,,,,,,,,,,
90260,2024-12-10 12:15:10,484.43,,,,,,154.54,,,,,,,,,,,,
90261,2024-12-10 12:15:10,484.43,,,,,,154.54,,,,1.56,,,,0.18101,,,,
90264,2024-12-10 12:15:15,484.43,,,,,,154.49,,1,,,,,,,,Pumps Off Event,,
90268,2024-12-10 12:15:20,484.43,,,,,,154.54,,,,,,,,,,,,
90272,2024-12-10 12:15:25,484.43,,,,,,154.57,,,,,,,,,,,,
90275,2024-12-10 12:15:30,484.43,,,,,,154.39,,,,,,,,,,,,
90276,2024-12-10 12:15:30,484.43,,,,,,154.39,,,,0.04,,,,,,,,
90279,2024-12-10 12:15:35,484.43,,,,,,154.49,,,,,,,,,,,,
90283,2024-12-10 12:15:40,484.43,,,,,,154.25,,,,,,,,,,,,
90286,2024-12-10 12:15:45,484.43,,,,,,154.53,,,,,,,,,,,,
90290,2024-12-10 12:15:50,484.43,,,,,,154.41,,,,,,,,,,,,
90291,2024-12-10 12:15:50,484.43,,,,,,154.41,,,,0,,,,,,,,
90296,2024-12-10 12:15:55,484.43,,,,,,151.88,,,,,,,,,,,,
90300,2024-12-10 12:16:00,484.43,,,,,,150.61,,1,,,,,,,,,,
90304,2024-12-10 12:16:05,484.43,,,,,,150.72,,,,,,,,,,,,
90308,2024-12-10 12:16:10,484.43,,,,,,,,,,0,,,,,,,,
90309,2024-12-10 12:16:10,484.43,,,0,,,150.51,,,,,,,,,,,,
90310,2024-12-10 12:16:10,484.43,,,0,,,150.51,,,,0,,,,,,,,
90313,2024-12-10 12:16:14,484.43,,,,,,,,,,1.56,,,,,,,,
90315,2024-12-10 12:16:15,484.43,,,0,,,149.94,,,,,,,,,,,,
90318,2024-12-10 12:16:18,484.43,,,,,,,,,,0.12,,,,,,,,
90320,2024-12-10 12:16:20,484.43,,,,,,148.1,,,,,,,,,,,,
90322,2024-12-10 12:16:22,484.43,,,,,,,,,,,,,,,,Pumps On Event,,
90323,2024-12-10 12:16:22,484.43,,,,,,,,,,-0.3,,,,,,Pumps On Event,,
90325,2024-12-10 12:16:25,484.43,,,,,,147.93,,,,,,,,,,,,
90327,2024-12-10 12:16:26,484.43,,,,,,,,,,0.76,,,,,,,,
90329,2024-12-10 12:16:30,484.43,,,,,,147.52,,,,,,,,,,,,
90330,2024-12-10 12:16:30,484.43,,,,,,147.52,,,,0.12,,,,,,,,
90334,2024-12-10 12:16:34,484.43,,,,,,,,,,-0.76,,,,,,,,
90335,2024-12-10 12:16:35,484.43,,,,,,148.09,,0,,,,,,,,,,
90341,2024-12-10 12:16:40,484.43,,,,,,152.07,,,,,,,,,,,,
90342,2024-12-10 12:16:41,484.43,,,,,,,,0,,,,,,,,,,
90345,2024-12-10 12:16:43,484.43,,,,,,,,,,,,,,,,Pumps Off Event,,
90347,2024-12-10 12:16:45,484.43,,,,,,152.85,,,,,,,,,,Pumps On Event,,
90349,2024-12-10 12:16:46,484.43,,,,,,,,,,-2.94,,,,,,,,
90353,2024-12-10 12:16:50,484.43,,,,,,149.11,,,,,,,,,,,,
90354,2024-12-10 12:16:50,484.43,,,,,,149.11,,,,-4.76,,,,,,,,
90358,2024-12-10 12:16:54,484.43,,,,,,,,,,5.68,,,,,,,,
90359,2024-12-10 12:16:55,484.43,,,,,,152.79,,,,,,,,,,,,
90362,2024-12-10 12:17:00,484.43,,,,,,153.23,,,,,,,,,,,,
90366,2024-12-10 12:17:05,484.43,,,,,,153.13,,,,,,,,,,,,
90369,2024-12-10 12:17:10,484.43,,,,,,153.24,,,,,,,,,,,,
90370,2024-12-10 12:17:10,484.43,,,,,,153.24,,,,0.24,,,,,,,,
90373,2024-12-10 12:17:15,484.43,,,,,,153,,,,,,,,,,,,
90376,2024-12-10 12:17:20,484.43,,,,,,153.07,,,,,,,,,,,,
90380,2024-12-10 12:17:25,484.43,,,,,,152.93,,,,,,,,,,,,
90383,2024-12-10 12:17:30,484.43,,,,,,153.03,,,,,,,,,,,,
90384,2024-12-10 12:17:30,484.43,,,,,,153.03,,,,0,,,,,,,,
90387,2024-12-10 12:17:35,484.43,,,,,,153.13,,,,,,,,,,,,
90391,2024-12-10 12:17:40,484.43,,,,,,153.25,,,,,,,,,,,,
90394,2024-12-10 12:17:45,484.43,,,,,,153.23,,,,,,,,,,,,
90397,2024-12-10 12:17:50,484.43,,,,,,153.31,,,,,,,,,,,,
90398,2024-12-10 12:17:50,484.43,,,,,,153.31,,,,,,,,,,,,
90403,2024-12-10 12:17:55,484.43,,,,,,153.28,,,,,,,,,,,,
90406,2024-12-10 12:18:00,484.43,,,,,,153.29,,,,,,,,,,,,
90409,2024-12-10 12:18:05,484.43,,,,,,153.28,,,,,,,,,,,,
90412,2024-12-10 12:18:10,484.43,,,,0,,153.16,,,,,,,,,,,,
90414,2024-12-10 12:18:15,484.43,,,,0,,153.05,,,,,,,,,,Pumps Off Event,,
90416,2024-12-10 12:18:17,484.43,,,,,,,,,,,,,,,,Pumps Off Event,,
90418,2024-12-10 12:18:20,484.43,,,,,,153.2,,,,,,,,,,,,
90421,2024-12-10 12:18:25,484.43,,,,,,153.49,,,,,,,,,,,,
90423,2024-12-10 12:18:26,484.43,,,,,,,,,,-0.04,,,,,,,,
90425,2024-12-10 12:18:30,484.43,,,,,,152.44,,,,,,,,,,,,
90426,2024-12-10 12:18:30,484.43,,,,,,152.44,,1,,-2.5,,,0.088863,0.18101,,,,
90429,2024-12-10 12:18:35,484.43,,,,0,,151.39,,,,,,,,,,,,
90431,2024-12-10 12:18:40,484.43,,,,0.08,,152.28,,,,,,,,,,,,
90432,2024-12-10 12:18:45,484.43,,,,0.02,,152.59,,,,,,,,,,,,
90435,2024-12-10 12:18:50,484.43,,,,0,,152.6,,,,,,,,,,,,
90437,2024-12-10 12:18:55,484.43,,,,,,152.77,,,,,,,,,,,,
90438,2024-12-10 12:19:00,484.43,,,,,,152.74,,,,,,,,,,,,
90442,2024-12-10 12:19:05,484.43,,,,,,152.73,,,,,,,,,,,,
90447,2024-12-10 12:19:10,484.43,,,,0,,152.65,,,,,,,,,,,,
90448,2024-12-10 12:19:10,484.43,,,,0,,152.65,,,,0,,,,,,,,
90451,2024-12-10 12:19:14,484.43,,,,,,,,,,0,,,,,,,,
90452,2024-12-10 12:19:15,484.43,,,,-0.04,,152.48,,,,,,,,,,,,
90455,2024-12-10 12:19:18,484.43,,,,,,,,,,0.02,,,,,,,,
90456,2024-12-10 12:19:20,484.43,,,,0,,152.36,,,,,,,,,,,,
90462,2024-12-10 12:19:25,484.43,,,,,,151.99,,,,,,,,,,,,
90464,2024-12-10 12:19:26,484.43,,,,,,,,,,0.02,,,0.088863,0.18101,,,,
90466,2024-12-10 12:19:30,484.43,,,,,,150.94,,,,,,,,,,,,
90467,2024-12-10 12:19:30,484.43,,,,,,150.94,,1,,0,,,0.12844612,0.18954074,,,,
90469,2024-12-10 12:19:33,484.43,,,,,,,,0,,,,,,,,,,
90472,2024-12-10 12:19:35,484.43,,,,,,152.54,,,,,,,,,,,,
90476,2024-12-10 12:19:40,484.43,,,,,,153.54,,1,,,,,,,,,,
90479,2024-12-10 12:19:45,484.43,,,,,,153.23,,,,,,,,,,,,
90482,2024-12-10 12:19:50,484.43,,,,,,153.25,,,,,,,,,,,,
90484,2024-12-10 12:19:55,484.43,,,,,,153.12,,,,,,,,,,,,
90485,2024-12-10 12:20:00,484.43,,,,,,153.31,,,,,,,,,,,,
90488,2024-12-10 12:20:05,484.43,,,,,,153.37,,,,,,,,,,,,
90490,2024-12-10 12:20:10,484.43,,,,,,153.46,,,,,,,,,,,,
90494,2024-12-10 12:20:15,484.43,,,,,,,,1,,,,,,,,,,
90495,2024-12-10 12:20:15,484.43,,,,,,153.5,,1,,,,,,,,,,
90498,2024-12-10 12:20:20,484.43,,,,,,153.54,,,,,,,,,,,,
90503,2024-12-10 12:20:25,484.43,,,,,,153.45,,,,,,,,,,,,
90506,2024-12-10 12:20:30,484.43,,,,,,153.63,,,,,,,,,,,,
90507,2024-12-10 12:20:30,484.43,,,,,,153.63,,,,0.04,,,,0.26163906,,,,
90509,2024-12-10 12:20:33,484.43,,,,,,,,0,,,,,,,,,,
90512,2024-12-10 12:20:35,484.43,,,,,,150,,,,,,,,,,,,
90518,2024-12-10 12:20:40,484.43,,,,,,148.96,,,,,,,,,,,,
90520,2024-12-10 12:20:42,484.43,,,,,,,,0,,0.02,,,,0.18101,,,,
90521,2024-12-10 12:20:45,484.43,,,,,,149.44,,,,,,,,,,,,
90524,2024-12-10 12:20:50,484.43,,,,,,149.13,,,,,,,,,,,,
90525,2024-12-10 12:20:50,484.43,,,,,,149.13,,,,0,,,,,,,,
90529,2024-12-10 12:20:55,484.43,,,,,,149.3,,,,,,,,,,,,
90531,2024-12-10 12:20:57,484.43,,,,,,,,1,,,,,,,,,,
90535,2024-12-10 12:21:00,484.43,,,,,,149.77,,,,,,,,,,,,
90540,2024-12-10 12:21:05,484.43,,,,,,150.52,,,,,,,,,,,,
90544,2024-12-10 12:21:10,484.43,,,,,,150.55,,,,,,,,,,,,
90548,2024-12-10 12:21:15,484.43,,,0,,,150.46,,,,,,,,,,,,
90553,2024-12-10 12:21:20,484.43,,,0,,,151.04,,,,,,,,,,,,
90557,2024-12-10 12:21:25,484.43,,,,,,151.28,,,,,,,,,,,,
90558,2024-12-10 12:21:26,484.43,,,,,,,,,,,,,,,,Pumps On Event,,
90559,2024-12-10 12:21:26,484.43,,,,,,,,0,,0,,,0.088863,0.18101,,Pumps On Event,,
90562,2024-12-10 12:21:30,484.43,,,,,,151.45,,,,,,,,,,,,
90563,2024-12-10 12:21:30,484.43,,,,,,151.45,,,,,,,0.088863,,,,,
90566,2024-12-10 12:21:35,484.43,,,,,,150.73,,1,,,,,,,,,,
90567,2024-12-10 12:21:36,484.43,,,,,,,,,,,,,,,6.4,,,
90570,2024-12-10 12:21:38,484.43,,,,,,,,,,,,,0.088863,,,,,
90571,2024-12-10 12:21:40,484.43,,,,,,150.69,,,,,,,,,,Pumps On Event,,
90574,2024-12-10 12:21:42,484.43,,,,,,,,1,,0,,,,,,,,
90576,2024-12-10 12:21:45,484.43,,,,,,150.61,,,,,,,,,,Pumps On Event,,
90579,2024-12-10 12:21:50,484.43,,,,,,150.39,,,,,,,,,,,,
90580,2024-12-10 12:21:50,484.43,,,,,,150.39,,,,0,,,,0.18954074,,,,
90581,2024-12-10 12:21:51,484.43,,,,,,,,,,,,,,,7.47,,,
90584,2024-12-10 12:21:55,484.43,,,,,,151.06,,,,,,,,,,,,
90588,2024-12-10 12:22:00,484.43,,,,,,150.97,,,,,,,,,,,,
90591,2024-12-10 12:22:05,484.43,,,,,,150.6,,,,,,,,,,,,
90596,2024-12-10 12:22:10,484.43,,,,,,150.76,,,,,,,,,,,,
90601,2024-12-10 12:22:15,484.43,,,,0,,150.32,,,,,,,,,,,,
90606,2024-12-10 12:22:20,484.43,,,,0.03,,150.29,,,,,,,,,,,,
90609,2024-12-10 12:22:22,484.43,,,,,,,,,,0.16,,,0.088863,0.18101,,,,
90610,2024-12-10 12:22:24,484.43,,,,,,,,0,,,,,,,,,,
90611,2024-12-10 12:22:25,484.43,,,,0.03,,150.3,,,,,,,,,,,,
90613,2024-12-10 12:22:26,484.43,,,,,,,,,,0.06,,,0.1344996,0.45467657,,,,
90616,2024-12-10 12:22:30,484.43,,,,0,,151.21,,,,,,,,,,,,
90617,2024-12-10 12:22:30,484.43,,,,0,,151.21,,,,0.04,,,0.20357338,0.949954,,,,
90618,2024-12-10 12:22:35,484.43,,,,,,154.24,,,,,,,,,,,,
90622,2024-12-10 12:22:40,484.43,,,,,,154.36,,1,,,,,,,,,,
90625,2024-12-10 12:22:45,484.43,,,,,,154.61,,,,,,,,,,,,
90628,2024-12-10 12:22:50,484.43,,,,,,153.62,,,,,,,,,,,,
90630,2024-12-10 12:22:55,484.43,,,,,,154.43,,,,,,,,,,,,
90634,2024-12-10 12:23:00,484.43,,,,,,154.69,,1,,,,,,,,,,
90638,2024-12-10 12:23:05,484.43,,,,,,154.5,,,,,,,,,,,,
90643,2024-12-10 12:23:10,484.43,,,,,,154.66,,,,,,,,,,,,
90646,2024-12-10 12:23:15,484.43,,,,,,154.48,,,,,,,,,,,,
90647,2024-12-10 12:23:15,484.43,,,,,,154.48,,,,-0.06,,,,,,,,
90650,2024-12-10 12:23:20,484.43,,,,,,154.33,,,,,,,,,,,,
90654,2024-12-10 12:23:25,484.43,,,,,,154.3,,,,,,,,,,,,
90657,2024-12-10 12:23:30,484.43,,,,,,154.48,,,,,,,,,,Pumps On Event,,
90661,2024-12-10 12:23:35,484.43,,,,,,154.47,,,,,,,,,,,,
90662,2024-12-10 12:23:35,484.43,,,,,,154.47,,,,-0.08,,,,,,,,
90666,2024-12-10 12:23:40,484.43,,,,,,154.47,,,,,,,,,,Pumps On Event,,
90669,2024-12-10 12:23:44,484.43,,,,,,,,1,,,,,,,,,,
90670,2024-12-10 12:23:45,484.43,,,,,,154.58,,,,,,,,,,,,
90672,2024-12-10 12:23:47,484.43,,,,,,,,,,-0.06,,,0.088863,,,,,
90674,2024-12-10 12:23:50,484.43,,,,,,151.33,,,,,,,,,,,,
90675,2024-12-10 12:23:51,484.43,,,,,,,,,,,,,,,8.53,,,
90676,2024-12-10 12:23:51,484.43,,,,,,,,,,-0.06,,,0.09305099,,8.53,,,
90679,2024-12-10 12:23:55,484.43,,,,,,152.02,,,,,,,,,,,,
90680,2024-12-10 12:23:55,484.43,,,,,,152.02,,,,-0.08,,,0.088863,,,,,
90683,2024-12-10 12:24:00,484.43,,,,,,154.74,,,,,,,,,,,,
90686,2024-12-10 12:24:05,484.43,,,,,,154.91,,,,,,,,,,,,
90690,2024-12-10 12:24:10,484.43,,,,,,154.89,,,,,,,,,,,,
90692,2024-12-10 12:24:11,484.43,,,,,,,,,,-0.04,,,,,,,,
90693,2024-12-10 12:24:12,484.43,,,,,,,,1,,,,,,,,,,
90695,2024-12-10 12:24:15,484.43,,,,,,153.44,,,,,,,,,,,,
90696,2024-12-10 12:24:15,484.43,,,,,,153.44,,0,,-0.02,,,0.088863,,,,,
90699,2024-12-10 12:24:19,484.43,,,,,,,,1,,-0.02,,,0.11187189,,,,,
90700,2024-12-10 12:24:20,484.43,,,,,,150.96,,0,,,,,,,,,,
90705,2024-12-10 12:24:25,484.43,,,,,,150.22,,,,,,,,,,,,
90707,2024-12-10 12:24:27,484.43,,,,,,,,,,-0.02,,,,,,,,
90710,2024-12-10 12:24:30,484.43,,,,0,,150.03,,1,,,,,,,,,,
90715,2024-12-10 12:24:35,484.43,,,,0.01,,150.33,,,,,,,,,,,,
90716,2024-12-10 12:24:35,484.43,,,,0.01,,150.33,,,,0,,,,,,,,
90717,2024-12-10 12:24:36,484.43,,,,,,,,0,,,,,,,7.47,,,
90721,2024-12-10 12:24:39,484.43,,,,,,,,,,-0.02,,,,,,,,
90722,2024-12-10 12:24:40,484.43,,,,0,,149.84,,,,,,,,,,,,
90725,2024-12-10 12:24:43,484.43,,,,,,,,,,-0.02,,,,,,,,
90726,2024-12-10 12:24:45,484.43,,,,,,149.94,,,,,,,,,,,,
90730,2024-12-10 12:24:50,484.43,,,,,,150.75,,,,,,,,,,,,
90732,2024-12-10 12:24:55,484.43,,,,,,151.01,,,,0,,,,,,,,
90735,2024-12-10 12:25:00,484.43,,,,,,151.12,,,,,,,,,,,,
90739,2024-12-10 12:25:05,484.43,,,,,,151.14,,,,,,,,,,,,
90742,2024-12-10 12:25:07,484.43,,,,,,,,1,,0,,,,,,,,
90744,2024-12-10 12:25:10,484.43,,,,,,150.58,,0,,,,,,,,,,
90748,2024-12-10 12:25:14,484.43,,,,,,,,1,,,,,,,,,,
90749,2024-12-10 12:25:15,484.43,,,,,,149.5,,,,,,,,,,,,
90750,2024-12-10 12:25:15,484.43,,,,,,149.5,,,,,,,,,,,,
90753,2024-12-10 12:25:18,484.43,,,,,,,,0,,,,,,,,,,
90756,2024-12-10 12:25:20,484.43,,,,,,149.24,,,,,,,,,,,,
90758,2024-12-10 12:25:22,484.43,,,,,,,,1,,,,,,,,,,
90761,2024-12-10 12:25:25,484.43,,,,,,149.35,,,,,,,,,,,,
90767,2024-12-10 12:25:30,484.43,,,,,,149.4,,,,,,,,,,,,
90772,2024-12-10 12:25:35,484.43,,,,,,149.26,,,,,,,,,,,,
90773,2024-12-10 12:25:35,484.43,,,,,,149.26,,,,0,,,0.1544262,0.39600673,,,,
90774,2024-12-10 12:25:36,484.43,,,,,,,,,,,,,,,6.4,Pumps Off Event,,
90776,2024-12-10 12:25:40,484.43,,,,,,149.1,,,,,,,,,,,,
90780,2024-12-10 12:25:45,484.43,,,,,,149.24,,,,,,,,,,,,
90782,2024-12-10 12:25:47,484.43,,,,,,,,,,,,,,,,Pumps On Event,,
90783,2024-12-10 12:25:49,484.43,,,,,,,,0,,,,,,,,,,
90784,2024-12-10 12:25:50,484.43,,,,,,149.34,,,,,,,,,,,,
90785,2024-12-10 12:25:51,484.43,,,,,,,,,,,,,,,8.53,,,
90786,2024-12-10 12:25:51,484.43,,,,,,,,,,0,,,0.088863,0.20782728,8.53,,,
90787,2024-12-10 12:25:53,484.43,,,,,,,,,,,,,,,,Pumps Off Event,,
90788,2024-12-10 12:25:55,484.43,,,,,,149.06,,,,,,,,,,,,
90789,2024-12-10 12:25:55,484.43,,,,,,149.06,,,,-0.04,,,,0.18101,,,,
90793,2024-12-10 12:25:59,484.43,,,,,,,,,,-0.02,,,,,,,,
90794,2024-12-10 12:26:00,484.43,,,,,,149.11,,,,,,,,,,,,
90797,2024-12-10 12:26:03,484.43,,,,,,,,,,0,,,0.088863,0.18101,,,,
90798,2024-12-10 12:26:05,484.43,,,,,,148.83,,,,,,,,,,,,
90803,2024-12-10 12:26:10,484.43,,,,,,148.51,,,,,,,,,,,,
90804,2024-12-10 12:26:11,484.43,,,,,,,,,,,,,,,,Pumps Off Event,,
90806,2024-12-10 12:26:15,484.43,,,,,,148.24,,,,,,,,,,,,
90811,2024-12-10 12:26:20,484.43,,,0,,,148.26,,,,,,,,,,,,
90816,2024-12-10 12:26:25,484.43,,,,,,,,0,,,,,,,,,,
90817,2024-12-10 12:26:25,484.43,,,0,,,148.22,,0,,,,,,,,,,
90819,2024-12-10 12:26:27,484.43,,,,,,,,,,0,,,,0.18101,,,,
90821,2024-12-10 12:26:30,484.43,,,,,,148.3,,,,,,,,,,,,
90823,2024-12-10 12:26:31,484.43,,,,,,,,,,-0.02,,,,,,,,
90825,2024-12-10 12:26:35,484.43,,,,,,151.18,,,,,,,,,,,,
90826,2024-12-10 12:26:35,484.43,,,,,,151.18,,,,-0.04,,,,,,,,
90827,2024-12-10 12:26:36,484.43,,,,,,,,,,,,,,,7.47,,,
90829,2024-12-10 12:26:39,484.43,,,,,,,,,,0,,,,,,,,
90830,2024-12-10 12:26:40,484.43,,,,0,,152.07,,,,,,,,,,,,
90833,2024-12-10 12:26:45,484.43,,,,-0.01,,151.62,,,,,,,,,,,,
90836,2024-12-10 12:26:50,484.43,,,,-0.02,,151.79,,,,,,,,,,,,
90840,2024-12-10 12:26:55,484.43,,,,0,,151.75,,,,,,,,,,,,
90841,2024-12-10 12:26:55,484.43,,,,0,,151.75,,,,-0.02,,,,,,,,
90844,2024-12-10 12:26:59,484.43,,,,,,,,,,0,,,,,,,,
90845,2024-12-10 12:27:00,484.43,,,,,,151.73,,,,,,,,,,,,
90849,2024-12-10 12:27:05,484.43,,,,,,152,,,,,,,,,,,,
90850,2024-12-10 12:27:06,484.43,,,,,,,,,,,,,,,8.53,,,
90854,2024-12-10 12:27:10,484.43,,,,,,151.72,,,,,,,,,,,,
90859,2024-12-10 12:27:15,484.43,,,,,,152.5,,,,,,,,,,,,
90860,2024-12-10 12:27:15,484.43,,,,,,152.5,,,,0,,,,,,,,
90863,2024-12-10 12:27:20,484.43,,,,,,152.75,,,,,,,,,,,,
90866,2024-12-10 12:27:25,484.43,,,,,,153.03,,,,,,,,,,,,
90868,2024-12-10 12:27:30,484.43,,,,,,152.89,,1,,,,,,,,,,
90871,2024-12-10 12:27:33,484.43,,,,,,,,0,,,,,,,,,,
90872,2024-12-10 12:27:35,484.43,,,,,,153.07,,,,,,,,,,,,
90873,2024-12-10 12:27:35,484.43,,,,,,153.07,,,,,,,,0.18101,,,,
90874,2024-12-10 12:27:36,484.43,,,,,,,,,,,,,,,8.53,,,
90875,2024-12-10 12:27:38,484.43,,,,,,,,1,,,,,,,,,,
90878,2024-12-10 12:27:40,484.43,,,,,,153.84,,,,,,,,,,,,
90879,2024-12-10 12:27:42,484.43,,,,,,,,0,,,,,,,,,,
90883,2024-12-10 12:27:45,484.43,,,,,,153.66,,,,,,,,,,,,
90888,2024-12-10 12:27:50,484.43,,,,,,154.44,,,,,,,,,,,,
90893,2024-12-10 12:27:55,484.43,,,,,,155.9,,,,,,,,,,,,
90894,2024-12-10 12:27:55,484.43,,,,,,155.9,,1,,-0.06,,,0.11187189,0.18101,,,,
90898,2024-12-10 12:28:00,484.43,,,,,,155.21,,,,,,,,,,,,
90902,2024-12-10 12:28:05,484.43,,,,,,155.09,,,,,,,,,,,,
90906,2024-12-10 12:28:10,484.43,,,,,,154.93,,1,,,,,,,,,,
90909,2024-12-10 12:28:15,484.43,,,,,,154.96,,,,,,,,,,,,
90910,2024-12-10 12:28:15,484.43,,,,,,154.96,,,,0.02,,,,0.18101,,,,
90911,2024-12-10 12:28:20,484.43,,,,,,155.1,,,,,,,,,,Pumps On Event,,
90915,2024-12-10 12:28:25,484.43,,,,,,155.16,,,,,,,,,,,,
90917,2024-12-10 12:28:30,484.43,,,,,,155.2,,,,,,,,,,,,
90921,2024-12-10 12:28:35,484.43,,,,,,155.26,,,,,,,,,,,,
90922,2024-12-10 12:28:35,484.43,,,,,,155.26,,,,,,,,0.18101,,,,
90923,2024-12-10 12:28:36,484.43,,,,,,,,,,,,,,,7.47,,,
90928,2024-12-10 12:28:40,484.43,,,,,,155.81,,,,,,,,,,,,
90932,2024-12-10 12:28:45,484.43,,,,,,154.14,,,,,,,,,,,,
90935,2024-12-10 12:28:48,484.43,,,,,,,,,,,,,,,,Pumps Off Event,,
90936,2024-12-10 12:28:50,484.43,,,,,,154.04,,,,,,,,,,,,
90939,2024-12-10 12:28:55,484.43,,,,,,154.57,,,,,,,,,,,,
90940,2024-12-10 12:28:55,484.43,,,,,,154.57,,,,,,,,,,,,
90943,2024-12-10 12:28:59,484.43,,,,,,,,,,,,,,0.18101,,,,
90944,2024-12-10 12:29:00,484.43,,,,,,154,,,,,,,,,,,,
90949,2024-12-10 12:29:05,484.43,,,,,,155.64,,,,,,,,,,,,
90954,2024-12-10 12:29:10,484.43,,,,,,155.87,,1,,,,,,,,,,
90958,2024-12-10 12:29:15,484.43,,,,,,156,,,,,,,,,,,,
90959,2024-12-10 12:29:15,484.43,,,,,,156,,,,,,,0.177305,,,,,
90962,2024-12-10 12:29:20,484.43,,,,,,155.96,,,,,,,,,,,,
90963,2024-12-10 12:29:21,484.43,,,,,,,,,,,,,,,6.4,,1.78,1.55
90967,2024-12-10 12:29:25,484.43,,,,,,155.94,,,,,,,,,,,,
90969,2024-12-10 12:29:27,484.43,,,,,,,,1,,0,,,,,,,,
90970,2024-12-10 12:29:30,484.43,,,,,,155.96,,,,,,,,,,,,
